EventTrackSequentialID;OwnerIdentity;StorageDate;Category;Action
388;carnabelo@msging.net;2018-02-02 14:43:31.54 -02:00;Como chegar;Abre-te Sésamo
389;carnabelo@msging.net;2018-02-02 14:43:40.74 -02:00;Flow;Selecionar data
390;carnabelo@msging.net;2018-02-02 14:43:46.51 -02:00;Flow;Ver outros blocos
391;carnabelo@msging.net;2018-02-02 14:43:46.68 -02:00;Flow;Selecionar data
392;carnabelo@msging.net;2018-02-02 14:43:47.57 -02:00;Pesquisa - Dia;04/02/2018
393;carnabelo@msging.net;2018-02-02 14:43:47.71 -02:00;Flow;API -  Carrossel - Bairro
394;carnabelo@msging.net;2018-02-02 14:43:53.41 -02:00;Pesquisa - Dia;10/02/2018
395;carnabelo@msging.net;2018-02-02 14:43:53.54 -02:00;Flow;API -  Carrossel - Bairro
396;carnabelo@msging.net;2018-02-02 14:43:58.19 -02:00;Flow;API  - Carrossel blocos  - Agenda
397;carnabelo@msging.net;2018-02-02 14:43:58.28 -02:00;Pesquisa - Bairro;Santa Tereza
398;carnabelo@msging.net;2018-02-02 14:44:05.13 -02:00;Flow;API  - Carrossel blocos  - Agenda
399;carnabelo@msging.net;2018-02-02 14:44:05.22 -02:00;Pesquisa - Bairro;Centro
400;carnabelo@msging.net;2018-02-02 14:44:46.01 -02:00;Flow;Playlists
401;carnabelo@msging.net;2018-02-02 14:44:49.21 -02:00;Flow;Ouvir playlist
402;carnabelo@msging.net;2018-02-02 14:45:51.11 -02:00;Flow;Respostas para carrossel
403;carnabelo@msging.net;2018-02-02 14:45:51.26 -02:00;Flow;API - Buscar info do bloco
404;carnabelo@msging.net;2018-02-02 14:45:52.08 -02:00;Flow;API - Salvar - Bloco
405;carnabelo@msging.net;2018-02-02 14:45:52.23 -02:00;Eu vou;Transa! - Atrás do trio elétrico
406;carnabelo@msging.net;2018-02-02 14:45:53.37 -02:00;Flow;Criar lista de distribuicao
407;carnabelo@msging.net;2018-02-02 14:45:53.54 -02:00;Flow;Verificar - Horario bloco
408;carnabelo@msging.net;2018-02-02 14:45:54.33 -02:00;Flow;Agendar - Push
409;carnabelo@msging.net;2018-02-02 14:45:54.54 -02:00;Flow;Bloco - Agendado
410;carnabelo@msging.net;2018-02-02 14:45:55.76 -02:00;Flow;Fallback - Nome de Bloco
411;carnabelo@msging.net;2018-02-02 14:45:55.86 -02:00;Flow;Fallback  - IA
412;carnabelo@msging.net;2018-02-02 14:45:56.61 -02:00;Flow;IA - Quero
413;carnabelo@msging.net;2018-02-02 14:45:56.71 -02:00;Flow;Quero - Default
414;carnabelo@msging.net;2018-02-02 14:45:58.44 -02:00;Flow;Fallback - Nome de Bloco
415;carnabelo@msging.net;2018-02-02 14:45:58.55 -02:00;Flow;Fallback  - IA
416;carnabelo@msging.net;2018-02-02 14:45:59.16 -02:00;Flow;API - Verificar - Nome do Bloco
417;carnabelo@msging.net;2018-02-02 14:45:59.56 -02:00;Flow;Erro padrao
418;carnabelo@msging.net;2018-02-02 14:46:09.81 -02:00;Flow;Fallback - Nome de Bloco
419;carnabelo@msging.net;2018-02-02 14:46:09.96 -02:00;Flow;Fallback  - IA
420;carnabelo@msging.net;2018-02-02 14:46:10.19 -02:00;Flow;Menu  - Dicas de carnaval
421;carnabelo@msging.net;2018-02-02 14:46:10.35 -02:00;Flow;Menu  - Dicas de carnaval -1
422;carnabelo@msging.net;2018-02-02 14:46:10.69 -02:00;Flow;API - Verificar - Nome do Bloco
423;carnabelo@msging.net;2018-02-02 14:46:11.24 -02:00;Flow;Erro padrao
424;carnabelo@msging.net;2018-02-02 14:46:19.00 -02:00;Flow;Menu  - Dicas de carnaval -2
425;carnabelo@msging.net;2018-02-02 14:46:22.15 -02:00;Flow;Selecionar data
426;carnabelo@msging.net;2018-02-02 14:46:26.61 -02:00;Flow;Menu  - Dicas de carnaval -3
427;carnabelo@msging.net;2018-02-02 14:46:29.84 -02:00;Pesquisa - Dia;02/02/2018
428;carnabelo@msging.net;2018-02-02 14:46:29.95 -02:00;Flow;API -  Carrossel - Bairro
429;carnabelo@msging.net;2018-02-02 14:46:31.74 -02:00;Flow;Menu  - Dicas de carnaval -4
430;carnabelo@msging.net;2018-02-02 14:46:42.99 -02:00;Flow;Selecionar data
431;carnabelo@msging.net;2018-02-02 14:46:54.12 -02:00;Pesquisa - Dia;03/02/2018
432;carnabelo@msging.net;2018-02-02 14:46:54.29 -02:00;Flow;API -  Carrossel - Bairro
433;carnabelo@msging.net;2018-02-02 14:47:18.28 -02:00;Flow;API  - Carrossel blocos  - Agenda
434;carnabelo@msging.net;2018-02-02 14:47:18.39 -02:00;Pesquisa - Bairro;Centro
435;carnabelo@msging.net;2018-02-02 14:47:34.67 -02:00;Flow;Respostas para carrossel
436;carnabelo@msging.net;2018-02-02 14:47:34.85 -02:00;Flow;API  - Carrossel blocos  - Agenda
437;carnabelo@msging.net;2018-02-02 14:47:34.91 -02:00;Pesquisa - Bairro;Floresta
438;carnabelo@msging.net;2018-02-02 14:47:51.53 -02:00;Flow;Respostas para carrossel
439;carnabelo@msging.net;2018-02-02 14:47:51.73 -02:00;Flow;API  - Carrossel blocos  - Agenda
440;carnabelo@msging.net;2018-02-02 14:47:51.84 -02:00;Pesquisa - Bairro;Santa Tereza
441;carnabelo@msging.net;2018-02-02 14:48:08.26 -02:00;Flow;Respostas para carrossel
442;carnabelo@msging.net;2018-02-02 14:48:08.41 -02:00;Flow;Fallback - Nome de Bloco
443;carnabelo@msging.net;2018-02-02 14:48:08.52 -02:00;Flow;Fallback  - IA
444;carnabelo@msging.net;2018-02-02 14:48:09.12 -02:00;Flow;IA - Quero
445;carnabelo@msging.net;2018-02-02 14:48:09.22 -02:00;Flow;IA - Quero - Diversos
446;carnabelo@msging.net;2018-02-02 14:48:36.89 -02:00;Flow;Menu
447;carnabelo@msging.net;2018-02-02 14:48:54.84 -02:00;Flow;Selecionar data
448;carnabelo@msging.net;2018-02-02 14:48:57.66 -02:00;Flow;Boas vindas
449;carnabelo@msging.net;2018-02-02 14:49:04.10 -02:00;Pesquisa - Dia;09/02/2018
450;carnabelo@msging.net;2018-02-02 14:49:04.21 -02:00;Flow;API -  Carrossel - Bairro
451;carnabelo@msging.net;2018-02-02 14:49:09.96 -02:00;Flow;Objetivo - Tudo
452;carnabelo@msging.net;2018-02-02 14:49:10.07 -02:00;Objetivo;Tudo
453;carnabelo@msging.net;2018-02-02 14:49:12.22 -02:00;Flow;Intro
454;carnabelo@msging.net;2018-02-02 14:49:16.38 -02:00;Flow;Menu
455;carnabelo@msging.net;2018-02-02 14:49:32.77 -02:00;Flow;API  - Carrossel blocos  - Agenda
456;carnabelo@msging.net;2018-02-02 14:49:32.88 -02:00;Pesquisa - Bairro;Centro
457;carnabelo@msging.net;2018-02-02 14:49:33.63 -02:00;Flow;Selecionar data
458;carnabelo@msging.net;2018-02-02 14:49:38.76 -02:00;Pesquisa - Dia;02/02/2018
459;carnabelo@msging.net;2018-02-02 14:49:38.93 -02:00;Flow;API -  Carrossel - Bairro
460;carnabelo@msging.net;2018-02-02 14:49:43.72 -02:00;Flow;Respostas para carrossel
461;carnabelo@msging.net;2018-02-02 14:49:43.87 -02:00;Flow;API  - Carrossel blocos  - Agenda
462;carnabelo@msging.net;2018-02-02 14:49:43.95 -02:00;Pesquisa - Bairro;Floresta
463;carnabelo@msging.net;2018-02-02 14:49:48.27 -02:00;Flow;API  - Carrossel blocos  - Agenda
464;carnabelo@msging.net;2018-02-02 14:49:48.35 -02:00;Pesquisa - Bairro;Centro
465;carnabelo@msging.net;2018-02-02 14:49:56.76 -02:00;Flow;Respostas para carrossel
466;carnabelo@msging.net;2018-02-02 14:49:56.96 -02:00;Flow;API  - Carrossel blocos  - Agenda
467;carnabelo@msging.net;2018-02-02 14:49:57.05 -02:00;Pesquisa - Bairro;Dona Clara
468;carnabelo@msging.net;2018-02-02 14:49:58.19 -02:00;Flow;Respostas para carrossel
469;carnabelo@msging.net;2018-02-02 14:49:58.30 -02:00;Flow;API - Buscar info do bloco
470;carnabelo@msging.net;2018-02-02 14:49:58.61 -02:00;Flow;API - Como Chegar
471;carnabelo@msging.net;2018-02-02 14:49:58.70 -02:00;Como chegar;Abre-te Sésamo
472;carnabelo@msging.net;2018-02-02 14:51:29.82 -02:00;Flow;Boas vindas
473;carnabelo@msging.net;2018-02-02 14:51:58.33 -02:00;Flow;Intro
474;carnabelo@msging.net;2018-02-02 14:52:02.46 -02:00;Flow;Menu
475;carnabelo@msging.net;2018-02-02 14:52:19.74 -02:00;Flow;Selecionar data
476;carnabelo@msging.net;2018-02-02 14:52:28.78 -02:00;Pesquisa - Dia;04/02/2018
477;carnabelo@msging.net;2018-02-02 14:52:28.91 -02:00;Flow;API -  Carrossel - Bairro
478;carnabelo@msging.net;2018-02-02 14:52:29.64 -02:00;Flow;Boas vindas
479;carnabelo@msging.net;2018-02-02 14:52:48.87 -02:00;Flow;Objetivo - Beber
480;carnabelo@msging.net;2018-02-02 14:52:48.94 -02:00;Objetivo;Beber
481;carnabelo@msging.net;2018-02-02 14:52:49.58 -02:00;Flow;API  - Carrossel blocos  - Agenda
482;carnabelo@msging.net;2018-02-02 14:52:49.64 -02:00;Pesquisa - Bairro;Savassi
483;carnabelo@msging.net;2018-02-02 14:52:51.07 -02:00;Flow;Intro
484;carnabelo@msging.net;2018-02-02 14:52:55.18 -02:00;Flow;Menu
485;carnabelo@msging.net;2018-02-02 14:53:38.07 -02:00;Flow;Boas vindas
486;carnabelo@msging.net;2018-02-02 14:53:52.11 -02:00;Flow;Objetivo - Dancar
487;carnabelo@msging.net;2018-02-02 14:53:52.19 -02:00;Objetivo;Dancar
488;carnabelo@msging.net;2018-02-02 14:53:54.32 -02:00;Flow;Intro
489;carnabelo@msging.net;2018-02-02 14:53:58.43 -02:00;Flow;Menu
490;carnabelo@msging.net;2018-02-02 14:54:06.93 -02:00;Flow;Selecionar data
491;carnabelo@msging.net;2018-02-02 14:54:14.47 -02:00;Pesquisa - Dia;10/02/2018
492;carnabelo@msging.net;2018-02-02 14:54:14.68 -02:00;Flow;API -  Carrossel - Bairro
493;carnabelo@msging.net;2018-02-02 14:54:18.94 -02:00;Flow;Fallback - Nome de Bloco
494;carnabelo@msging.net;2018-02-02 14:54:19.04 -02:00;Flow;Fallback  - IA
495;carnabelo@msging.net;2018-02-02 14:54:19.76 -02:00;Flow;API - Verificar - Nome do Bloco
496;carnabelo@msging.net;2018-02-02 14:54:20.04 -02:00;Flow;API - Carrossel blocos -  Nome
497;carnabelo@msging.net;2018-02-02 14:54:28.42 -02:00;Flow;API  - Carrossel blocos  - Agenda
498;carnabelo@msging.net;2018-02-02 14:54:28.50 -02:00;Pesquisa - Bairro;Floresta
499;carnabelo@msging.net;2018-02-02 14:54:37.95 -02:00;Flow;Respostas para carrossel
500;carnabelo@msging.net;2018-02-02 14:54:38.15 -02:00;Flow;Fallback - Nome de Bloco
501;carnabelo@msging.net;2018-02-02 14:54:38.27 -02:00;Flow;Fallback  - IA
502;carnabelo@msging.net;2018-02-02 14:54:38.85 -02:00;Flow;API - Verificar - Nome do Bloco
503;carnabelo@msging.net;2018-02-02 14:54:39.11 -02:00;Flow;Erro padrao
504;carnabelo@msging.net;2018-02-02 14:54:39.86 -02:00;Flow;Respostas para carrossel
505;carnabelo@msging.net;2018-02-02 14:54:40.09 -02:00;Flow;API  - Carrossel blocos  - Agenda
506;carnabelo@msging.net;2018-02-02 14:54:40.19 -02:00;Pesquisa - Bairro;Santa Tereza
507;carnabelo@msging.net;2018-02-02 14:54:58.47 -02:00;Flow;Respostas para carrossel
508;carnabelo@msging.net;2018-02-02 14:54:58.64 -02:00;Flow;Selecionar data
509;carnabelo@msging.net;2018-02-02 14:55:03.68 -02:00;Pesquisa - Dia;11/02/2018
510;carnabelo@msging.net;2018-02-02 14:55:03.90 -02:00;Flow;API -  Carrossel - Bairro
511;carnabelo@msging.net;2018-02-02 14:55:13.39 -02:00;Flow;API  - Carrossel blocos  - Agenda
512;carnabelo@msging.net;2018-02-02 14:55:13.47 -02:00;Pesquisa - Bairro;Pampulha 
513;carnabelo@msging.net;2018-02-02 14:55:25.65 -02:00;Flow;Respostas para carrossel
514;carnabelo@msging.net;2018-02-02 14:55:25.82 -02:00;Flow;API  - Carrossel blocos  - Agenda
515;carnabelo@msging.net;2018-02-02 14:55:25.90 -02:00;Pesquisa - Bairro;Floresta
516;carnabelo@msging.net;2018-02-02 14:55:34.37 -02:00;Flow;Respostas para carrossel
517;carnabelo@msging.net;2018-02-02 14:55:34.45 -02:00;Flow;API - Buscar info do bloco
518;carnabelo@msging.net;2018-02-02 14:55:34.68 -02:00;Flow;API - Salvar - Bloco
519;carnabelo@msging.net;2018-02-02 14:55:34.77 -02:00;Eu vou;Bloco do Batiza
520;carnabelo@msging.net;2018-02-02 14:55:35.88 -02:00;Flow;Criar lista de distribuicao
521;carnabelo@msging.net;2018-02-02 14:55:35.97 -02:00;Flow;Verificar - Horario bloco
522;carnabelo@msging.net;2018-02-02 14:55:36.75 -02:00;Flow;Agendar - Push
523;carnabelo@msging.net;2018-02-02 14:55:36.85 -02:00;Flow;Bloco - Agendado
524;carnabelo@msging.net;2018-02-02 14:55:47.75 -02:00;Flow;API  - Consultar - Meus blocos
525;carnabelo@msging.net;2018-02-02 14:55:47.97 -02:00;Flow;API - Carrossel - Meus blocos
532;carnabelo@msging.net;2018-02-02 14:58:44.48 -02:00;Flow;Boas vindas
533;carnabelo@msging.net;2018-02-02 14:58:51.91 -02:00;Flow;Intro
534;carnabelo@msging.net;2018-02-02 14:58:56.12 -02:00;Flow;Menu
536;carnabelo@msging.net;2018-02-02 14:59:16.21 -02:00;Flow;Enviar localizacao
537;carnabelo@msging.net;2018-02-02 14:59:26.04 -02:00;Flow;API - Consultar  blocos -  Localizacao
538;carnabelo@msging.net;2018-02-02 14:59:26.24 -02:00;Flow;API - Carrossel blocos -  Localizacao
539;carnabelo@msging.net;2018-02-02 14:59:41.75 -02:00;Flow;Respostas para carrossel
540;carnabelo@msging.net;2018-02-02 14:59:41.90 -02:00;Flow;API - Buscar info do bloco
541;carnabelo@msging.net;2018-02-02 14:59:42.30 -02:00;Flow;API - Como Chegar
542;carnabelo@msging.net;2018-02-02 14:59:42.40 -02:00;Como chegar;Filhos de Olorum
543;carnabelo@msging.net;2018-02-02 14:59:49.08 -02:00;Flow;API - Salvar - Bloco
544;carnabelo@msging.net;2018-02-02 14:59:49.17 -02:00;Eu vou;Filhos de Olorum
545;carnabelo@msging.net;2018-02-02 14:59:50.55 -02:00;Flow;Criar lista de distribuicao
546;carnabelo@msging.net;2018-02-02 14:59:50.69 -02:00;Flow;Verificar - Horario bloco
547;carnabelo@msging.net;2018-02-02 14:59:51.27 -02:00;Flow;Agendar - Push
548;carnabelo@msging.net;2018-02-02 14:59:51.40 -02:00;Flow;Bloco - Agendado
549;carnabelo@msging.net;2018-02-02 15:00:10.89 -02:00;Flow;Menu  - Dicas de carnaval
550;carnabelo@msging.net;2018-02-02 15:00:11.01 -02:00;Flow;Menu  - Dicas de carnaval -1
551;carnabelo@msging.net;2018-02-02 15:00:19.22 -02:00;Flow;Menu  - Dicas de carnaval -2
552;carnabelo@msging.net;2018-02-02 15:00:25.62 -02:00;Flow;Menu  - Dicas de carnaval -3
554;carnabelo@msging.net;2018-02-02 15:00:29.75 -02:00;Flow;Menu  - Dicas de carnaval -4
555;carnabelo@msging.net;2018-02-02 15:00:46.82 -02:00;Flow;Menu  - Dicas de carnaval -5
557;carnabelo@msging.net;2018-02-02 15:00:58.87 -02:00;Flow;Menu  - Dicas de carnaval
558;carnabelo@msging.net;2018-02-02 15:00:59.01 -02:00;Flow;Menu  - Dicas de carnaval -1
559;carnabelo@msging.net;2018-02-02 15:01:03.49 -02:00;Flow;Menu
560;carnabelo@msging.net;2018-02-02 15:01:08.03 -02:00;Flow;API - Consultar blocos hoje
561;carnabelo@msging.net;2018-02-02 15:01:08.24 -02:00;Flow;Intro - O que tem hoje
562;carnabelo@msging.net;2018-02-02 15:01:09.46 -02:00;Flow;API  - Carrossel blocos -  Hoje
563;carnabelo@msging.net;2018-02-02 15:01:12.79 -02:00;Flow;Boas vindas
564;carnabelo@msging.net;2018-02-02 15:02:11.95 -02:00;Flow;Objetivo - Tudo
565;carnabelo@msging.net;2018-02-02 15:02:12.02 -02:00;Objetivo;Tudo
566;carnabelo@msging.net;2018-02-02 15:02:14.18 -02:00;Flow;Intro
567;carnabelo@msging.net;2018-02-02 15:02:18.26 -02:00;Flow;Menu
568;carnabelo@msging.net;2018-02-02 15:02:34.59 -02:00;Flow;API - Consultar blocos hoje
569;carnabelo@msging.net;2018-02-02 15:02:34.76 -02:00;Flow;Intro - O que tem hoje
570;carnabelo@msging.net;2018-02-02 15:02:35.92 -02:00;Flow;API  - Carrossel blocos -  Hoje
571;carnabelo@msging.net;2018-02-02 15:02:53.60 -02:00;Flow;Respostas para carrossel
572;carnabelo@msging.net;2018-02-02 15:02:53.74 -02:00;Flow;Selecionar data
573;carnabelo@msging.net;2018-02-02 15:03:14.53 -02:00;Pesquisa - Dia;08/02/2018
574;carnabelo@msging.net;2018-02-02 15:03:14.64 -02:00;Flow;API -  Carrossel - Bairro
575;carnabelo@msging.net;2018-02-02 15:03:29.65 -02:00;Flow;API  - Carrossel blocos  - Agenda
576;carnabelo@msging.net;2018-02-02 15:03:29.74 -02:00;Pesquisa - Bairro;Savassi
577;carnabelo@msging.net;2018-02-02 15:03:42.32 -02:00;Flow;Respostas para carrossel
578;carnabelo@msging.net;2018-02-02 15:03:42.54 -02:00;Flow;API  - Carrossel blocos  - Agenda
579;carnabelo@msging.net;2018-02-02 15:03:42.63 -02:00;Pesquisa - Bairro;Centro
580;carnabelo@msging.net;2018-02-02 15:04:05.07 -02:00;Flow;Respostas para carrossel
581;carnabelo@msging.net;2018-02-02 15:04:05.22 -02:00;Flow;Selecionar data
582;carnabelo@msging.net;2018-02-02 15:04:17.31 -02:00;Pesquisa - Dia;MenuAgenda
583;carnabelo@msging.net;2018-02-02 15:04:17.47 -02:00;Flow;Selecionar data
584;carnabelo@msging.net;2018-02-02 15:04:25.63 -02:00;Pesquisa - Dia;MenuAgenda
585;carnabelo@msging.net;2018-02-02 15:04:25.79 -02:00;Flow;Selecionar data
586;carnabelo@msging.net;2018-02-02 15:04:41.53 -02:00;Pesquisa - Dia;10/02/2018
587;carnabelo@msging.net;2018-02-02 15:04:41.70 -02:00;Flow;API -  Carrossel - Bairro
588;carnabelo@msging.net;2018-02-02 15:05:23.05 -02:00;Flow;API  - Carrossel blocos  - Agenda
589;carnabelo@msging.net;2018-02-02 15:05:23.12 -02:00;Pesquisa - Bairro;Cruzeiro
590;carnabelo@msging.net;2018-02-02 15:05:35.63 -02:00;Flow;Respostas para carrossel
591;carnabelo@msging.net;2018-02-02 15:05:35.79 -02:00;Flow;API  - Carrossel blocos  - Agenda
592;carnabelo@msging.net;2018-02-02 15:05:35.85 -02:00;Pesquisa - Bairro;São Pedro
593;carnabelo@msging.net;2018-02-02 15:05:44.33 -02:00;Flow;Respostas para carrossel
594;carnabelo@msging.net;2018-02-02 15:05:44.48 -02:00;Flow;API  - Carrossel blocos  - Agenda
595;carnabelo@msging.net;2018-02-02 15:05:44.55 -02:00;Pesquisa - Bairro;Santa Efigênia
596;carnabelo@msging.net;2018-02-02 15:05:55.30 -02:00;Flow;Respostas para carrossel
597;carnabelo@msging.net;2018-02-02 15:05:55.43 -02:00;Flow;API  - Carrossel blocos  - Agenda
598;carnabelo@msging.net;2018-02-02 15:05:55.49 -02:00;Pesquisa - Bairro;Savassi
599;carnabelo@msging.net;2018-02-02 15:06:02.62 -02:00;Flow;Boas vindas
600;carnabelo@msging.net;2018-02-02 15:06:08.52 -02:00;Flow;Respostas para carrossel
601;carnabelo@msging.net;2018-02-02 15:06:08.68 -02:00;Flow;API  - Carrossel blocos  - Agenda
602;carnabelo@msging.net;2018-02-02 15:06:08.74 -02:00;Pesquisa - Bairro;Funcionários
603;carnabelo@msging.net;2018-02-02 15:06:31.14 -02:00;Flow;Respostas para carrossel
604;carnabelo@msging.net;2018-02-02 15:06:31.32 -02:00;Flow;API  - Carrossel blocos  - Agenda
605;carnabelo@msging.net;2018-02-02 15:06:31.39 -02:00;Pesquisa - Bairro;Santa Tereza
606;carnabelo@msging.net;2018-02-02 15:07:45.55 -02:00;Flow;Intro
607;carnabelo@msging.net;2018-02-02 15:07:49.65 -02:00;Flow;Menu
608;carnabelo@msging.net;2018-02-02 15:07:53.65 -02:00;Flow;Fallback - Nome de Bloco
609;carnabelo@msging.net;2018-02-02 15:07:53.78 -02:00;Flow;Fallback  - IA
610;carnabelo@msging.net;2018-02-02 15:07:54.57 -02:00;Flow;IA - Quando
611;carnabelo@msging.net;2018-02-02 15:07:54.68 -02:00;Flow;Quando - Default
612;carnabelo@msging.net;2018-02-02 15:07:55.82 -02:00;Flow;Selecionar data
613;carnabelo@msging.net;2018-02-02 15:08:08.93 -02:00;Pesquisa - Dia;03/02/2018
614;carnabelo@msging.net;2018-02-02 15:08:09.02 -02:00;Flow;API -  Carrossel - Bairro
615;carnabelo@msging.net;2018-02-02 15:11:33.17 -02:00;Flow;Fallback - Nome de Bloco
616;carnabelo@msging.net;2018-02-02 15:11:33.35 -02:00;Flow;Fallback  - IA
617;carnabelo@msging.net;2018-02-02 15:11:34.32 -02:00;Flow;Verificar - Saudacao
618;carnabelo@msging.net;2018-02-02 15:11:34.48 -02:00;Flow;Boa tarde
619;carnabelo@msging.net;2018-02-02 15:11:35.67 -02:00;Flow;Saudacao
620;carnabelo@msging.net;2018-02-02 15:11:38.07 -02:00;Flow;Menu
621;carnabelo@msging.net;2018-02-02 15:14:37.20 -02:00;Flow;Boas vindas
622;carnabelo@msging.net;2018-02-02 15:14:53.78 -02:00;Flow;Objetivo - Tudo
623;carnabelo@msging.net;2018-02-02 15:14:53.86 -02:00;Objetivo;Tudo
624;carnabelo@msging.net;2018-02-02 15:14:55.99 -02:00;Flow;Intro
625;carnabelo@msging.net;2018-02-02 15:15:00.13 -02:00;Flow;Menu
626;carnabelo@msging.net;2018-02-02 15:15:16.39 -02:00;Flow;Selecionar data
627;carnabelo@msging.net;2018-02-02 15:15:18.34 -02:00;Pesquisa - Dia;MenuAgenda
628;carnabelo@msging.net;2018-02-02 15:15:18.52 -02:00;Flow;Selecionar data
629;carnabelo@msging.net;2018-02-02 15:15:31.49 -02:00;Pesquisa - Dia;04/02/2018
630;carnabelo@msging.net;2018-02-02 15:15:31.65 -02:00;Flow;API -  Carrossel - Bairro
631;carnabelo@msging.net;2018-02-02 15:15:52.75 -02:00;Flow;API  - Carrossel blocos  - Agenda
632;carnabelo@msging.net;2018-02-02 15:15:52.85 -02:00;Pesquisa - Bairro;Savassi
633;carnabelo@msging.net;2018-02-02 15:15:59.84 -02:00;Flow;Respostas para carrossel
634;carnabelo@msging.net;2018-02-02 15:15:59.97 -02:00;Flow;API - Buscar info do bloco
635;carnabelo@msging.net;2018-02-02 15:16:00.22 -02:00;Flow;API - Salvar - Bloco
636;carnabelo@msging.net;2018-02-02 15:16:00.31 -02:00;Eu vou;Asa de Banana
637;carnabelo@msging.net;2018-02-02 15:16:01.31 -02:00;Flow;Criar lista de distribuicao
638;carnabelo@msging.net;2018-02-02 15:16:01.44 -02:00;Flow;Verificar - Horario bloco
639;carnabelo@msging.net;2018-02-02 15:16:02.05 -02:00;Flow;Agendar - Push
640;carnabelo@msging.net;2018-02-02 15:16:02.34 -02:00;Flow;Bloco - Agendado
641;carnabelo@msging.net;2018-02-02 15:16:29.90 -02:00;Flow;Menu  - Dicas de carnaval
642;carnabelo@msging.net;2018-02-02 15:16:30.01 -02:00;Flow;Menu  - Dicas de carnaval -1
643;carnabelo@msging.net;2018-02-02 15:17:08.43 -02:00;Flow;Menu  - Dicas de carnaval -2
644;carnabelo@msging.net;2018-02-02 15:17:16.34 -02:00;Flow;Menu  - Dicas de carnaval -3
645;carnabelo@msging.net;2018-02-02 15:17:22.68 -02:00;Flow;Menu  - Dicas de carnaval -4
646;carnabelo@msging.net;2018-02-02 15:20:36.31 -02:00;Flow;Boas vindas
647;carnabelo@msging.net;2018-02-02 15:21:55.59 -02:00;Flow;Boas vindas
648;carnabelo@msging.net;2018-02-02 15:22:25.75 -02:00;Flow;Objetivo - Dancar
649;carnabelo@msging.net;2018-02-02 15:22:25.84 -02:00;Objetivo;Dancar
650;carnabelo@msging.net;2018-02-02 15:22:27.96 -02:00;Flow;Intro
651;carnabelo@msging.net;2018-02-02 15:22:32.07 -02:00;Flow;Menu
652;carnabelo@msging.net;2018-02-02 15:22:50.52 -02:00;Flow;Selecionar data
653;carnabelo@msging.net;2018-02-02 15:22:58.01 -02:00;Pesquisa - Dia;02/02/2018
654;carnabelo@msging.net;2018-02-02 15:22:58.16 -02:00;Flow;API -  Carrossel - Bairro
655;carnabelo@msging.net;2018-02-02 15:23:05.80 -02:00;Flow;API  - Carrossel blocos  - Agenda
656;carnabelo@msging.net;2018-02-02 15:23:05.88 -02:00;Pesquisa - Bairro;Centro
657;carnabelo@msging.net;2018-02-02 15:23:38.38 -02:00;Flow;Respostas para carrossel
658;carnabelo@msging.net;2018-02-02 15:23:38.56 -02:00;Flow;Selecionar data
659;carnabelo@msging.net;2018-02-02 15:23:50.03 -02:00;Pesquisa - Dia;09/02/2018
660;carnabelo@msging.net;2018-02-02 15:23:50.17 -02:00;Flow;API -  Carrossel - Bairro
661;carnabelo@msging.net;2018-02-02 15:24:06.90 -02:00;Flow;Respostas para carrossel
